name,latitude,longitude,easting,northing,elevationM,mapCode,E,N,H
THL425,18.11145915,-66.98702546,713000.0723,2003680.521,153.976853,THL,56.898578,173.318536,1001.939632
THL426,18.11146335,-66.98702695,712999.9092,2003680.984,153.986748,THL,57.143044,173.744498,1001.949527
THL427,18.11146786,-66.9870245,713000.1632,2003681.486,154.028813,THL,57.689458,173.87994,1001.991592
THL428,18.11147288,-66.9870213,713000.4962,2003682.045,154.023666,THL,58.330278,173.992554,1001.986445
THL429,18.11147706,-66.98702067,713000.557,2003682.509,153.97098,THL,58.721812,174.249627,1001.933759
THL430,18.11148269,-66.98702105,713000.5101,2003683.131,154.062785,THL,59.162466,174.691187,1002.025564
THL431,18.11148972,-66.98702153,713000.4514,2003683.91,153.994037,THL,59.713989,175.244024,1001.956816
THL432,18.1114936,-66.9870164,713000.9896,2003684.345,154.193327,THL,60.395371,175.120587,1002.156106
THL433,18.11149874,-66.98701664,713000.9581,2003684.913,154.268981,THL,60.804994,175.515157,1002.23176
THL434,18.11150444,-66.98701502,713001.1226,2003685.546,154.293254,THL,61.391989,175.803787,1002.256033
THL435,18.11150971,-66.98701416,713001.2068,2003686.131,154.258856,THL,61.890338,176.121959,1002.221635
THL436,18.11151463,-66.98701185,713001.4455,2003686.678,154.198053,THL,62.460934,176.298486,1002.160832
THL437,18.11151889,-66.98701187,713001.4383,2003687.15,154.250181,THL,62.813401,176.61171,1002.21296
THL438,18.11151886,-66.98701195,713001.4296,2003687.146,154.237132,THL,62.804785,176.615817,1002.199911
THL439,18.11152572,-66.98701086,713001.5365,2003687.907,154.327513,THL,63.450967,177.031477,1002.290292
THL440,18.1115333,-66.98701185,713001.4224,2003688.744,154.402402,THL,64.011026,177.664786,1002.365181
THL441,18.11153697,-66.98701915,713000.6453,2003689.142,154.343219,THL,63.804979,178.513349,1002.305998
THL442,18.11154267,-66.98702091,713000.4528,2003689.772,154.324668,THL,64.15662,179.07049,1002.287447
THL443,18.11154516,-66.98702424,713000.0967,2003690.043,154.426194,THL,64.12991,179.517672,1002.388973
THL444,18.11154764,-66.98702972,712999.5136,2003690.311,154.441226,THL,63.951921,180.134129,1002.404005
THL445,18.11155139,-66.98703033,712999.4445,2003690.726,154.384261,THL,64.221182,180.457387,1002.34704
THL446,18.11155578,-66.98703001,712999.4732,2003691.212,154.391782,THL,64.608049,180.752869,1002.354561
THL447,18.11156019,-66.98702795,712999.686,2003691.702,154.445716,THL,65.118967,180.912197,1002.408495
THL448,18.11156545,-66.98702612,712999.8737,2003692.286,154.477676,THL,65.683851,181.151159,1002.440455
THL449,18.11157038,-66.98702591,712999.8897,2003692.832,154.482801,THL,66.108134,181.495614,1002.44558
THL450,18.1115742,-66.98702939,712999.5173,2003693.252,154.476994,THL,66.182698,182.051563,1002.439773
THL451,18.11157529,-66.98703455,712998.9697,2003693.367,154.513244,THL,65.912351,182.54161,1002.476023
THL452,18.11157971,-66.98703701,712998.7031,2003693.853,154.518808,THL,66.106572,183.061041,1002.481587
THL453,18.11158389,-66.9870398,712998.4033,2003694.312,154.578714,THL,66.258704,183.588022,1002.541493
THL454,18.11158687,-66.987037,712998.696,2003694.645,154.531672,THL,66.702129,183.583635,1002.494451
THL455,18.11159076,-66.98703558,712998.842,2003695.078,154.479733,THL,67.12529,183.75546,1002.442512
THL456,18.11159572,-66.98703623,712998.767,2003695.626,154.431978,THL,67.492,184.170508,1002.394757
THL457,18.11160281,-66.98703687,712998.6904,2003696.41,154.47189,THL,68.03597,184.740448,1002.434669
THL458,18.11160746,-66.98703949,712998.4076,2003696.921,154.530829,THL,68.23849,185.28839,1002.493608
THL459,18.11161268,-66.9870435,712997.9766,2003697.495,154.576538,THL,68.391587,185.989349,1002.539317
THL460,18.11161685,-66.98704948,712997.3385,2003697.949,154.587503,THL,68.319542,186.769818,1002.550282
THL461,18.11161913,-66.98705418,712996.8386,2003698.196,154.722904,THL,68.180158,187.309749,1002.685683
THL462,18.11162286,-66.9870573,712996.5036,2003698.605,154.781226,THL,68.271371,187.830698,1002.744005
THL463,18.1116262,-66.98705716,712996.5147,2003698.975,154.778647,THL,68.559048,188.063848,1002.741426
THL464,18.1116309,-66.98705485,712996.753,2003699.499,154.677606,THL,69.111299,188.225098,1002.640385
THL465,18.1116369,-66.98705105,712997.1489,2003700.167,154.618993,THL,69.876109,188.361523,1002.581772
THL466,18.1116429,-66.98704894,712997.3639,2003700.833,154.592669,THL,70.521275,188.63347,1002.555448
RUT6,18.11162536,-66.98705841,712996.3828,2003698.881,154.782422,Run,68.401106,188.101952,1002.745201
THL467,18.11165052,-66.98704841,712997.4108,2003701.678,154.590706,THL,71.19186,189.149419,1002.553485
THL468,18.11165721,-66.98704921,712997.3185,2003702.417,154.579468,THL,71.691691,189.702064,1002.542247
THL469,18.11166318,-66.98705302,712996.9083,2003703.074,154.599827,THL,71.921387,190.441553,1002.562606
THL470,18.1116664,-66.98705721,712996.461,2003703.425,154.607948,THL,71.895529,191.009968,1002.570727
THL471,18.11167087,-66.98706048,712996.1091,2003703.917,154.658483,THL,72.038404,191.59769,1002.621262
RIT8,18.11167302,-66.98706343,712995.7944,2003704.151,154.717005,Riffle,72.010517,191.989164,1002.679784
THL472,18.11167683,-66.98706463,712995.6623,2003704.571,154.787655,THL,72.24277,192.363694,1002.750434
THL473,18.111683,-66.98706342,712995.7829,2003705.256,154.849089,THL,72.84029,192.719394,1002.811868
THL474,18.11168767,-66.98706521,712995.5882,2003705.77,154.888459,THL,73.102896,193.202781,1002.851238
THL475,18.11169352,-66.98706483,712995.6207,2003706.419,154.880863,THL,73.615393,193.601413,1002.843642
THL476,18.11169946,-66.98706738,712995.3443,2003707.073,154.909778,THL,73.930441,194.237969,1002.872557
THL477,18.11170488,-66.98706435,712995.6588,2003707.676,154.952207,THL,74.59322,194.393805,1002.914986
THL478,18.1117102,-66.98706032,712996.078,2003708.27,154.962838,THL,75.317,194.463966,1002.925617
THL479,18.1117164,-66.9870556,712996.5701,2003708.962,155.069813,THL,76.16257,194.542835,1003.032592
THL480,18.11172281,-66.98705674,712996.4425,2003709.67,155.080097,THL,76.615726,195.10185,1003.042876
THL481,18.11172727,-66.98705701,712996.4077,2003710.164,155.108104,THL,76.966989,195.450457,1003.070883
THL482,18.11173354,-66.9870527,712996.8571,2003710.862,155.162516,THL,77.789365,195.56578,1003.125295
THL483,18.11173761,-66.98705031,712997.1048,2003711.315,155.12683,THL,78.294489,195.67402,1003.089609
THL484,18.11174389,-66.98705141,712996.9812,2003712.01,155.153435,THL,78.740264,196.22126,1003.116214
THL485,18.111754,-66.98705049,712997.066,2003713.129,155.208281,THL,79.643829,196.887904,1003.17106
THL486,18.11176296,-66.98704753,712997.3689,2003714.125,155.171986,THL,80.596149,197.308681,1003.134765
THL487,18.11176827,-66.98704308,712997.8331,2003714.718,155.162775,THL,81.348443,197.344027,1003.125554
THL488,18.1117742,-66.9870417,712997.9724,2003715.376,155.152883,THL,81.937599,197.667825,1003.115662
THL489,18.11177865,-66.9870392,712998.231,2003715.871,155.161742,THL,82.48206,197.795428,1003.124521
THL490,18.11178435,-66.98703711,712998.445,2003716.505,155.118915,THL,83.10203,198.047147,1003.081694
THL491,18.11179158,-66.9870388,712998.2575,2003717.303,155.182984,THL,83.583901,198.710013,1003.145763
THL492,18.11179911,-66.98703881,712998.2476,2003718.136,155.18823,THL,84.209214,199.261882,1003.151009
THL493,18.11180643,-66.98703712,712998.4174,2003718.949,155.145386,THL,84.935647,199.66364,1003.108165
THL494,18.11181257,-66.987036,712998.5285,2003719.63,155.188343,THL,85.52419,200.024106,1003.151122
THL495,18.11181882,-66.98703038,712999.1161,2003720.328,155.120776,THL,86.436722,200.034576,1003.083555
THL496,18.11182084,-66.98702433,712999.7546,2003720.559,155.151433,THL,87.028833,199.701843,1003.114212
THL497,18.11182171,-66.98702126,713000.0782,2003720.659,155.164663,THL,87.315979,199.522036,1003.127442
THL498,18.11182557,-66.98702059,713000.1448,2003721.086,155.070867,THL,87.683143,199.750389,1003.033646
THL499,18.11183052,-66.98702204,712999.9852,2003721.632,154.940529,THL,87.99288,200.228091,1002.903308
THL500,18.11183311,-66.98702307,712999.8722,2003721.919,154.927748,THL,88.135852,200.500527,1002.890527
THL501,18.11183626,-66.98702441,712999.7266,2003722.265,155.188272,THL,88.303665,200.837287,1003.151051
THL502,18.11184036,-66.98702501,712999.6583,2003722.718,155.228037,THL,88.602341,201.184865,1003.190816
THL503,18.11184679,-66.98702663,712999.4796,2003723.428,155.294608,THL,89.023519,201.7838,1003.257387
THL504,18.11185292,-66.98702264,712999.8946,2003724.111,155.358382,THL,89.812066,201.915297,1003.321161
THL505,18.11186058,-66.98702032,713000.1302,2003724.963,155.386695,THL,90.61106,202.292708,1003.349474
THL506,18.11186945,-66.98701765,713000.4023,2003725.947,155.398714,THL,91.534537,202.729257,1003.361493
THL507,18.11187854,-66.98701497,713000.675,2003726.956,155.36343,THL,92.477385,203.181607,1003.326209
THL508,18.11188858,-66.9870131,713000.8608,2003728.07,155.350957,THL,93.442483,203.767984,1003.313736
THL509,18.1118939,-66.98701163,713001.0102,2003728.661,155.398323,THL,93.987932,204.040734,1003.361102
THL510,18.11189956,-66.98700931,713001.2486,2003729.29,155.464639,THL,94.619764,204.27046,1003.427418
REW249,18.11191639,-66.98701147,713000.9998,2003731.151,155.579615,REW,95.867629,205.674211,1003.542394
REW250,18.11192613,-66.98701069,713001.0702,2003732.229,155.62598,REW,96.730615,206.324905,1003.588759
REW251,18.11193238,-66.98700789,713001.3596,2003732.924,155.685216,REW,97.446253,206.559563,1003.647995
REW252,18.11194522,-66.98700739,713001.3971,2003734.347,155.730143,REW,98.548571,207.459885,1003.692922
REW253,18.11195186,-66.98700819,713001.3038,2003735.08,155.732276,REW,99.043588,208.009679,1003.695055
REW254,18.11196385,-66.98700122,713002.0269,2003736.415,155.808713,REW,100.527151,208.333304,1003.771492
REW255,18.11197599,-66.98700273,713001.8533,2003737.758,155.845562,REW,101.431346,209.341698,1003.808341
REW256,18.11198782,-66.9870047,713001.6299,2003739.065,155.857872,REW,102.276103,210.364572,1003.820651
REW257,18.11199881,-66.98699741,713002.3886,2003740.29,155.869964,REW,103.699199,210.589135,1003.832743
REW258,18.1120089,-66.98699215,713002.9328,2003741.412,155.882548,REW,104.905188,210.909833,1003.845327
REW259,18.11201639,-66.98699009,713003.1424,2003742.245,155.91259,REW,105.672527,211.294349,1003.875369
REW260,18.11202966,-66.98698394,713003.7765,2003743.721,155.936623,REW,107.20509,211.777707,1003.899402
REW261,18.11204009,-66.98697768,713004.4269,2003744.882,155.955006,REW,108.509422,212.042885,1003.917785
REW262,18.11205162,-66.98697415,713004.7865,2003746.162,156.111813,REW,109.714297,212.606381,1004.074592
REW263,18.11206333,-66.98697663,713004.5101,2003747.456,156.149976,REW,110.514069,213.660441,1004.112755
REW264,18.11207973,-66.98696832,713005.3693,2003749.281,156.161642,REW,112.45845,214.201501,1004.124421
REW265,18.11209218,-66.98696331,713005.8853,2003750.665,156.18923,REW,113.843688,214.713868,1004.152009
REW266,18.11210253,-66.98695683,713006.558,2003751.818,156.19946,REW,115.156756,214.95713,1004.162239
REW267,18.11211896,-66.98694968,713007.2957,2003753.644,156.198959,REW,117.022301,215.59074,1004.161738
REW268,18.11212945,-66.98694305,713007.9846,2003754.814,156.224562,REW,118.358186,215.832236,1004.187341
REW269,18.11213921,-66.98693421,713008.9078,2003755.904,156.257406,REW,119.787137,215.844575,1004.220185
REW270,18.11214719,-66.98692574,713009.7951,2003756.798,156.305855,REW,121.043701,215.755886,1004.268634
REW271,18.11215804,-66.9869221,713010.1677,2003758.003,156.308217,REW,122.200279,216.260545,1004.270996
REW272,18.11216816,-66.98691692,713010.7033,2003759.129,156.325723,REW,123.403147,216.589858,1004.288502
REW273,18.11217351,-66.98691046,713011.3804,2003759.729,156.314918,REW,124.299492,216.46829,1004.277697
REW274,18.11218204,-66.98690239,713012.2244,2003760.682,156.301505,REW,125.572897,216.451177,1004.264284
REW275,18.11219448,-66.98689067,713013.4497,2003762.073,156.321322,REW,127.426855,216.430874,1004.284101
REW276,18.11220066,-66.986883,713014.2542,2003762.765,156.331376,REW,128.476976,216.27358,1004.294155
REW277,18.11221165,-66.9868731,713015.2888,2003763.993,156.334511,REW,130.082992,216.291417,1004.29729
REW278,18.11222828,-66.98686226,713016.4163,2003765.846,156.327645,REW,132.223352,216.647184,1004.290424
REW279,18.11223449,-66.98684792,713017.9271,2003766.551,156.432969,REW,133.74382,215.962556,1004.395748
REW280,18.11224342,-66.98684171,713018.5733,2003767.547,156.430393,REW,134.91995,216.1228,1004.393172
REW281,18.11224868,-66.98683757,713019.0048,2003768.134,156.436492,REW,135.646523,216.179203,1004.399271
REW282,18.11225912,-66.98682297,713020.5373,2003769.306,156.480132,REW,137.535493,215.783489,1004.442911
REW283,18.11226731,-66.98681605,713021.2607,2003770.221,156.490083,REW,138.700832,215.832427,1004.452862
REW284,18.11227235,-66.98680878,713022.0236,2003770.787,156.463341,REW,139.627838,215.623928,1004.42612
REW285,18.11227388,-66.9868021,713022.7291,2003770.964,156.630719,REW,140.223045,215.205323,1004.593498
REW286,18.11228139,-66.98679771,713023.1845,2003771.801,156.699058,REW,141.154222,215.406484,1004.661837
REW287,18.11228857,-66.98679083,713023.9045,2003772.603,156.744755,REW,142.232477,215.384948,1004.707534
REW288,18.11229767,-66.98678573,713024.4327,2003773.616,156.967184,REW,143.3446,215.645879,1004.929963
REW289,18.11231015,-66.98677428,713025.6294,2003775.011,156.987252,REW,145.183057,215.650057,1004.950031
REW290,18.11232165,-66.98676793,713026.288,2003776.291,156.988049,REW,146.582935,215.986712,1004.950828
REW291,18.1123336,-66.98676612,713026.4647,2003777.616,157.020737,REW,147.702371,216.718083,1004.983516
REW292,18.1123446,-66.98676126,713026.9658,2003778.839,157.025763,REW,148.956452,217.137078,1004.988542
REW293,18.11235441,-66.98676068,713027.0153,2003779.926,157.045217,REW,149.812151,217.809139,1005.007996
REW294,18.11236301,-66.98675817,713027.2705,2003780.881,157.158892,REW,150.702221,218.239081,1005.121671
REW295,18.11237125,-66.98675704,713027.3802,2003781.795,157.220498,REW,151.466467,218.7529,1005.183277
REW296,18.11237508,-66.98675681,713027.4,2003782.218,157.229897,REW,151.800192,219.014276,1005.192676
REW297,18.11238615,-66.98675049,713028.0554,2003783.451,157.266021,REW,153.162699,219.322994,1005.2288
REW298,18.11239358,-66.98675095,713027.9986,2003784.274,157.340659,REW,153.748592,219.902825,1005.303438
REW299,18.11240855,-66.98675045,713028.0327,2003785.93,157.375506,REW,155.026319,220.95886,1005.338285
REW300,18.11241898,-66.98674627,713028.4626,2003787.09,157.481346,REW,156.185511,221.390202,1005.444125
REW301,18.11243115,-66.98674749,713028.319,2003788.436,157.477622,REW,157.111882,222.378031,1005.440401
REW302,18.11244117,-66.9867499,713028.0515,2003789.542,157.516206,REW,157.774955,223.30257,1005.478985
LEW272,18.11244274,-66.98672776,713030.3939,2003789.742,157.509755,LEW,159.456183,221.658524,1005.472534
LEW273,18.11243883,-66.98672831,713030.3398,2003789.308,157.504431,LEW,159.091699,221.415822,1005.46721
LEW274,18.11242871,-66.98672458,713030.7472,2003788.192,157.405721,LEW,158.51259,220.378975,1005.3685
LEW275,18.11242052,-66.98671881,713031.3673,2003787.293,157.424936,LEW,158.23585,219.321647,1005.387715
LEW276,18.11241616,-66.98671805,713031.4529,2003786.811,157.401946,LEW,157.92646,218.942049,1005.364725
LEW277,18.11240648,-66.9867187,713031.3959,2003785.739,157.407421,LEW,157.07695,218.28528,1005.3702
LEW278,18.11240127,-66.98671895,713031.3758,2003785.161,157.39324,LEW,156.626379,217.923509,1005.356019
LEW279,18.11239262,-66.98671576,713031.7239,2003784.208,157.386368,LEW,156.131336,217.037339,1005.349147
LEW280,18.11238786,-66.98671615,713031.6886,2003783.68,157.346167,LEW,155.707908,216.719057,1005.308946
LEW281,18.11238242,-66.98671525,713031.7902,2003783.079,157.165134,LEW,155.31927,216.250063,1005.127913
LEW282,18.11237589,-66.98671533,713031.7899,2003782.356,157.176846,LEW,154.77096,215.777919,1005.139625
LEW283,18.11237723,-66.98670658,713032.7147,2003782.515,157.158879,LEW,155.495177,215.180955,1005.121658
LEW284,18.11225225,-66.98680139,713022.8304,2003768.571,156.491953,LEW,138.475465,213.565676,1004.454732
LEW285,18.11224658,-66.98680596,713022.3529,2003767.938,156.490137,LEW,137.684381,213.514484,1004.452916
LEW286,18.11224397,-66.98680909,713022.0254,2003767.645,156.471681,LEW,137.248946,213.571625,1004.43446
LEW287,18.11224137,-66.98680664,713022.2877,2003767.36,156.440297,LEW,137.203923,213.186524,1004.403076
LEW288,18.11223776,-66.98680514,713022.4513,2003766.963,156.453065,LEW,137.009711,212.803158,1004.415844
LEW289,18.11223663,-66.98681024,713021.912,2003766.831,156.454881,LEW,136.557653,213.125754,1004.41766
LEW290,18.11223308,-66.98681469,713021.446,2003766.433,156.452162,LEW,135.951748,213.218813,1004.414941
LEW291,18.11223173,-66.98682157,713020.7191,2003766.276,156.437813,LEW,135.35809,213.667145,1004.400592
LEW292,18.1122291,-66.98682662,713020.1877,2003765.979,156.437821,LEW,134.786187,213.875933,1004.4006
LEW293,18.1122208,-66.9868318,713019.6492,2003765.055,156.432003,LEW,133.734193,213.680456,1004.394782
LEW294,18.11221321,-66.98683828,713018.973,2003764.207,156.378838,LEW,132.650369,213.639279,1004.341617
LEW295,18.11220968,-66.98684329,713018.4462,2003763.81,156.330562,LEW,132.006005,213.779608,1004.293341
LEW296,18.11220573,-66.98685086,713017.6497,2003763.364,156.327919,LEW,131.147889,214.091878,1004.290698
LEW297,18.11219457,-66.9868574,713016.9718,2003762.121,156.32221,LEW,129.763529,213.79393,1004.284989
LEW298,18.11218504,-66.98686502,713016.1761,2003761.057,156.326253,LEW,128.437438,213.701857,1004.289032
LEW299,18.1121773,-66.98686931,713015.7321,2003760.196,156.317924,LEW,127.494776,213.475864,1004.280703
LEW300,18.1121711,-66.98687606,713015.0246,2003759.502,156.308593,LEW,126.50721,213.558923,1004.271372
LEW301,18.11216312,-66.98688137,713014.4721,2003758.612,156.318761,LEW,125.472138,213.396502,1004.28154
LEW302,18.11215605,-66.98688646,713013.9422,2003757.824,156.336938,LEW,124.52891,213.283453,1004.299717
LEW303,18.11215032,-66.9868902,713013.5534,2003757.185,156.321546,LEW,123.791159,213.161036,1004.284325
LEW304,18.11214556,-66.98689137,713013.4346,2003756.656,156.333265,LEW,123.312945,212.905776,1004.296044
LEW305,18.11214209,-66.98689138,713013.438,2003756.272,156.309232,LEW,123.024132,212.652486,1004.272011
LEW306,18.11213422,-66.98689619,713012.9382,2003755.395,156.315325,LEW,122.03343,212.458643,1004.278104
